7.2
4.1
1.7
0.8
5.6
1.6
0.9
9.7
2.5
0.5
0.3
0.4
7.5
1.6
0.6
1.0
5.7
1.2
0.3
3.1
0.2
1.1
0.7
0.4
0.3
1.0
0.5
5
0.8
0.4
0.2
