0.1
0.2
0.1
0.3
0.1
0.1
0.1
13.2
2.3
0.6
0.1
0.1
3.1
0.6
0.4
0.1
1.7
0.5
0.3
0.3
0.1
0.8
0.7
0.1
0.7
0.1
0.1
5.3
1
0.1
0.1
