 +------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
 |                  | I1                       | I2                       | I3                       | I4                       | I14                      | I24                      | I34                      | I44                      |
 +------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
 | bkgOneLepFromW   | 4.4409 +/- 1.1397        | 1.6246 +/- 0.1697        | 0.5883 +/- 0.1011        | 0.5296 +/- 0.0969        | 9.8813 +/- 1.5529        | 3.4045 +/- 0.2462        | 1.2529 +/- 0.1480        | 1.1365 +/- 0.1425        |
 | bkgOneLepFromTop | 7.4889 +/- 0.9376        | 1.4641 +/- 0.4216        | 0.2272 +/- 0.1585        | 0.1217 +/- 0.1217        | 9.0268 +/- 1.0299        | 2.1883 +/- 0.5163        | 0.2272 +/- 0.1585        | 0.2403 +/- 0.1699        |
 | bkgLostLepton    | 92.9526 +/- 3.1944       | 23.9757 +/- 1.6325       | 6.1665 +/- 0.8153        | 3.9245 +/- 0.6608        | 151.5537 +/- 4.0755      | 37.7760 +/- 2.0548       | 9.3788 +/- 1.0073        | 5.0640 +/- 0.7623        |
 | bkgZnunu         | 4.1103 +/- 0.3169        | 1.9226 +/- 0.2849        | 0.7170 +/- 0.1480        | 0.5274 +/- 0.1284        | 7.0604 +/- 0.5233        | 3.2393 +/- 0.4269        | 1.1283 +/- 0.1915        | 0.7980 +/- 0.1786        |
 | totalSM          | 108.9927 +/- 3.5330      | 28.9870 +/- 1.7183       | 7.6990 +/- 0.8497        | 5.1032 +/- 0.6909        | 177.5222 +/- 4.5117      | 46.6081 +/- 2.1752       | 11.9872 +/- 1.0480       | 7.2388 +/- 0.8138        |
 | 2chargino        | 94.9693 +/- 7.2863       | 37.5963 +/- 4.2871       | 14.8419 +/- 2.5199       | 10.7109 +/- 1.9664       | 120.7754 +/- 8.1655      | 48.7083 +/- 4.8851       | 16.8552 +/- 2.6331       | 11.8038 +/- 1.9914       |
 | mixt             | 56.2315 +/- 6.5342       | 18.1911 +/- 3.1575       | 10.3861 +/- 2.9998       | 7.2709 +/- 1.6456        | 88.0464 +/- 7.8150       | 30.1746 +/- 4.0265       | 14.0827 +/- 3.2711       | 9.2050 +/- 1.8848        |
 | NoChargino       | 95.5568 +/- 5.2617       | 34.6750 +/- 3.0121       | 12.2751 +/- 1.6933       | 9.9097 +/- 1.4226        | 122.4574 +/- 5.9469      | 43.8390 +/- 3.3630       | 14.6716 +/- 1.8125       | 11.2359 +/- 1.4755       |
 +------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
